#Position	OddsRatio	P-value
117	2.51648351648	0.359166225596
118	2.51648351648	0.359166225596
119	2.51648351648	0.359166225596
120	2.51648351648	0.359166225596
121	2.51648351648	0.359166225596
122	2.51648351648	0.359166225596
123	2.51648351648	0.359166225596
124	2.51648351648	0.359166225596
125	2.51648351648	0.359166225596
126	2.51648351648	0.359166225596
127	2.51648351648	0.359166225596
128	2.51648351648	0.359166225596
129	2.51648351648	0.359166225596
130	0.0	1.0
131	0.0	1.0
132	0.0	1.0
133	0.0	1.0
134	0.0	1.0
135	0.0	1.0
136	0.0	1.0
137	0.0	1.0
138	0.0	1.0
139	0.0	1.0
140	0.0	1.0
141	0.0	1.0
142	0.0	1.0
143	0.0	1.0
144	0.0	1.0
145	0.0	1.0
146	0.0	1.0
147	0.0	1.0
148	0.0	1.0
149	0.0	1.0
150	0.0	1.0
151	0.0	1.0
152	0.0	1.0
153	0.0	1.0
154	0.0	1.0
155	0.0	1.0
156	0.0	1.0
157	0.0	1.0
158	0.0	1.0
159	0.0	1.0
160	0.0	1.0
161	0.0	1.0
162	0.0	1.0
163	0.0	1.0
164	0.0	1.0
165	0.0	1.0
166	0.0	1.0
167	0.0	1.0
168	0.0	1.0
169	0.0	1.0
170	0.0	1.0
171	0.0	1.0
172	0.0	1.0
173	0.0	1.0
174	0.0	1.0
175	0.0	1.0
176	0.0	1.0
177	0.0	1.0
178	0.0	1.0
179	0.0	1.0
180	0.0	1.0
181	0.0	1.0
182	0.0	1.0
183	0.0	1.0
184	0.0	1.0
185	0.0	1.0
186	0.0	1.0
187	0.0	1.0
188	0.0	1.0
189	0.0	1.0
190	0.0	1.0
191	0.0	1.0
192	0.0	1.0
193	0.0	1.0
194	0.0	1.0
195	0.0	1.0
196	0.0	1.0
197	0.0	1.0
198	0.0	1.0
199	0.0	1.0
200	0.0	1.0
201	0.0	1.0
202	0.0	1.0
203	0.0	1.0
204	0.0	1.0
205	0.0	1.0
206	0.0	1.0
207	0.0	1.0
208	0.0	1.0
209	0.0	1.0
210	0.0	1.0
211	0.0	1.0
212	0.0	1.0
213	0.0	1.0
214	0.0	1.0
215	0.0	1.0
216	0.0	1.0
217	0.0	1.0
218	0.0	1.0
219	0.0	1.0
220	0.0	1.0
221	0.0	1.0
222	0.0	1.0
223	0.0	1.0
224	0.0	1.0
225	0.0	1.0
226	2.51648351648	0.359166225596
227	2.51648351648	0.359166225596
228	2.51648351648	0.359166225596
229	2.51648351648	0.359166225596
230	2.51648351648	0.359166225596
231	2.51648351648	0.359166225596
232	2.51648351648	0.359166225596
233	2.51648351648	0.359166225596
234	2.51648351648	0.359166225596
235	2.51648351648	0.359166225596
236	2.51648351648	0.359166225596
237	2.51648351648	0.359166225596
238	2.51648351648	0.359166225596
239	2.51648351648	0.359166225596
240	2.51648351648	0.359166225596
241	0.0	1.0
242	0.0	1.0
243	0.0	1.0
244	0.0	1.0
245	0.0	1.0
246	0.0	1.0
247	0.0	1.0
248	0.0	1.0
249	0.0	1.0
250	0.0	1.0
251	0.0	1.0
252	0.0	1.0
253	0.0	1.0
254	2.51648351648	0.359166225596
255	2.51648351648	0.359166225596
256	2.51648351648	0.359166225596
257	2.51648351648	0.359166225596
258	2.51648351648	0.359166225596
259	2.51648351648	0.359166225596
260	2.51648351648	0.359166225596
261	2.51648351648	0.359166225596
262	2.51648351648	0.359166225596
263	2.51648351648	0.359166225596
264	2.51648351648	0.359166225596
265	2.51648351648	0.359166225596
266	2.51648351648	0.359166225596
267	2.51648351648	0.359166225596
268	2.51648351648	0.359166225596
269	0.0	1.0
270	0.0	1.0
271	0.0	1.0
272	0.0	1.0
273	0.0	1.0
274	0.0	1.0
275	0.0	1.0
276	0.0	1.0
277	0.0	1.0
278	0.0	1.0
279	0.0	1.0
280	0.0	1.0
281	0.0	1.0
282	0.0	1.0
283	0.0	1.0
284	0.0	1.0
285	0.0	1.0
286	0.0	1.0
287	0.0	1.0
288	0.0	1.0
289	0.0	1.0
290	0.0	1.0
291	0.0	1.0
292	0.0	1.0
293	2.51648351648	0.359166225596
294	2.51648351648	0.359166225596
295	2.51648351648	0.359166225596
296	2.51648351648	0.359166225596
297	2.51648351648	0.359166225596
298	2.51648351648	0.359166225596
299	2.51648351648	0.359166225596
300	2.51648351648	0.359166225596
301	2.51648351648	0.359166225596
302	2.51648351648	0.359166225596
303	2.51648351648	0.359166225596
304	2.51648351648	0.359166225596
305	2.51648351648	0.359166225596
306	2.51648351648	0.359166225596
307	2.51648351648	0.359166225596
308	0.0	1.0
309	0.0	1.0
310	0.0	1.0
311	0.0	1.0
312	0.0	1.0
313	0.0	1.0
314	0.0	1.0
315	0.0	1.0
316	0.0	1.0
317	0.0	1.0
318	0.0	1.0
319	0.0	1.0
320	0.0	1.0
321	0.0	1.0
322	0.0	1.0
323	0.0	1.0
324	0.0	1.0
325	0.0	1.0
326	0.0	1.0
327	0.0	1.0
328	0.0	1.0
329	0.0	1.0
330	0.0	1.0
331	0.0	1.0
332	0.0	1.0
333	0.0	1.0
334	0.0	1.0
335	0.0	1.0
336	0.0	1.0
337	0.0	1.0
338	0.0	1.0
339	0.0	1.0
340	0.0	1.0
341	0.0	1.0
342	0.0	1.0
343	0.0	1.0
344	0.0	1.0
345	0.0	1.0
346	0.0	1.0
347	0.0	1.0
348	0.0	1.0
349	0.0	1.0
350	0.0	1.0
351	0.0	1.0
352	0.0	1.0
353	0.0	1.0
354	0.0	1.0
355	0.0	1.0
356	0.0	1.0
357	0.0	1.0
358	0.0	1.0
359	0.0	1.0
360	0.0	1.0
361	0.0	1.0
362	0.0	1.0
363	0.0	1.0
364	0.0	1.0
365	0.0	1.0
366	0.0	1.0
367	0.0	1.0
368	0.0	1.0
369	0.0	1.0
370	0.0	1.0
371	0.0	1.0
372	0.0	1.0
373	0.0	1.0
374	0.0	1.0
375	0.0	1.0
376	0.0	1.0
377	0.0	1.0
378	0.0	1.0
379	2.51648351648	0.359166225596
380	2.51648351648	0.359166225596
381	2.51648351648	0.359166225596
382	2.51648351648	0.359166225596
383	2.51648351648	0.359166225596
384	2.51648351648	0.359166225596
385	2.51648351648	0.359166225596
386	2.51648351648	0.359166225596
387	2.51648351648	0.359166225596
388	2.51648351648	0.359166225596
389	2.51648351648	0.359166225596
390	2.51648351648	0.359166225596
391	2.51648351648	0.359166225596
392	2.51648351648	0.359166225596
393	2.51648351648	0.359166225596
394	0.0	1.0
395	0.0	1.0
396	0.0	1.0
397	0.0	1.0
398	0.0	1.0
399	0.0	1.0
400	0.0	1.0
401	0.0	1.0
402	0.0	1.0
403	0.0	1.0
404	0.0	1.0
405	0.0	1.0
406	0.0	1.0
407	2.51648351648	0.359166225596
408	2.51648351648	0.359166225596
409	2.51648351648	0.359166225596
410	2.51648351648	0.359166225596
411	2.51648351648	0.359166225596
412	2.51648351648	0.359166225596
413	2.51648351648	0.359166225596
414	2.51648351648	0.359166225596
415	2.51648351648	0.359166225596
416	2.51648351648	0.359166225596
417	2.51648351648	0.359166225596
418	2.51648351648	0.359166225596
419	2.51648351648	0.359166225596
420	2.51648351648	0.359166225596
421	2.51648351648	0.359166225596
422	0.0	1.0
423	0.0	1.0
424	0.0	1.0
425	0.0	1.0
426	0.0	1.0
427	0.0	1.0
428	0.0	1.0
429	0.0	1.0
430	0.0	1.0
431	0.0	1.0
432	0.0	1.0
433	0.0	1.0
434	0.0	1.0
435	0.0	1.0
436	0.0	1.0
437	0.0	1.0
438	0.0	1.0
439	0.0	1.0
440	0.0	1.0
441	0.0	1.0
442	0.0	1.0
443	0.0	1.0
444	2.51648351648	0.359166225596
445	2.51648351648	0.359166225596
446	2.51648351648	0.359166225596
447	2.51648351648	0.359166225596
448	2.51648351648	0.359166225596
449	2.51648351648	0.359166225596
450	2.51648351648	0.359166225596
451	2.51648351648	0.359166225596
452	2.51648351648	0.359166225596
453	2.51648351648	0.359166225596
454	2.51648351648	0.359166225596
455	5.88461538462	0.0653341456293
456	5.88461538462	0.0653341456293
457	5.88461538462	0.0653341456293
458	5.88461538462	0.0653341456293
459	2.51648351648	0.359166225596
460	2.51648351648	0.359166225596
461	2.51648351648	0.359166225596
462	2.51648351648	0.359166225596
463	2.51648351648	0.359166225596
464	2.51648351648	0.359166225596
465	2.51648351648	0.359166225596
466	2.51648351648	0.359166225596
467	2.51648351648	0.359166225596
468	2.51648351648	0.359166225596
469	2.51648351648	0.359166225596
470	0.0	1.0
471	0.0	1.0
472	0.0	1.0
473	0.0	1.0
474	0.0	1.0
475	0.0	1.0
476	0.0	1.0
477	0.0	1.0
478	0.0	1.0
479	0.0	1.0
480	0.0	1.0
481	0.0	1.0
482	0.0	1.0
483	0.0	1.0
484	0.0	1.0
485	0.0	1.0
486	0.0	1.0
487	0.0	1.0
488	0.0	1.0
489	0.0	1.0
490	0.0	1.0
491	0.0	1.0
492	0.0	1.0
493	0.0	1.0
